,State,ZIP_Code,Population,Male,Female,Median Age,Race,Poverty Count,Poverty Rate,Household Income,Per Capita Income,Unemployment Count,Unemployment Rate,Total housing units,Median year structure built,Median Value ($) for Housing Units,White alone race,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Lat,Lng,City,county
1585,California,95903,1622,959,663,22.7,1622,140,8.631319358999999,38170,17107.0,40,2.466091245,430,1999,-666666666,1092,219,1,90,35,39.1170917,-121.38846709999999,Beale Air Force Base,Yuba County
1592,California,95918,2468,1479,989,52.9,2468,192,7.779578606,87462,43638.0,67,2.7147487839999997,1095,1989,350800,2160,34,100,30,14,39.293980299999994,-121.3312882,Browns Valley,Yuba County
1593,California,95919,1184,753,431,58.4,1184,149,12.58445946,37025,22780.0,0,0.0,642,1976,161600,936,0,0,30,0,39.4338542,-121.23974380000001,Brownsville,Yuba County
1597,California,95925,143,85,58,26.6,143,0,0.0,23576,21318.0,0,0.0,185,1956,-666666666,143,0,0,0,0,39.4828107,-121.1538564,Challenge,Yuba County
1603,California,95935,654,287,367,35.2,654,176,26.91131498,-666666666,27168.0,14,2.1406727830000003,364,1985,320700,618,28,0,0,0,39.366425899999996,-121.18249250000001,Dobbins,Yuba County
1626,California,95961,27141,13645,13496,30.9,27141,5055,18.62495855,48416,18987.0,1569,5.780921853,9226,1989,179300,18314,725,548,1993,2866,39.037517799999996,-121.5598345,Olivehurst,Yuba County
1627,California,95962,1235,662,573,56.9,1235,206,16.68016194,54853,37868.0,0,0.0,784,1991,241500,1190,8,0,0,0,39.3579705,-121.2740813,Oregon House,Yuba County
1453,California,95606,129,72,57,47.8,129,36,27.90697674,-666666666,43674.0,11,8.527131783,71,1960,-666666666,68,0,0,0,0,38.768469200000006,-122.1973081,Brooks,Yolo County
1454,California,95607,499,293,206,59.3,499,51,10.22044088,70038,44946.0,23,4.609218437,268,1984,539500,416,0,0,0,19,38.7963491,-122.1064668,Capay,Yolo County
1469,California,95627,3873,1932,1941,33.1,3873,405,10.45701007,58796,20800.0,152,3.924606248,1355,1982,202700,2708,0,15,273,840,38.6733773,-122.01554909999999,Esparto,Yolo County
1479,California,95637,349,217,132,33.3,349,103,29.51289398,51641,17957.0,26,7.449856734,184,1993,353700,106,83,0,0,136,38.8297286,-122.2427,Guinda,Yolo County
1491,California,95653,657,363,294,41.3,657,21,3.196347032,68750,21025.0,78,11.87214612,182,1975,191100,321,0,45,9,190,38.67804279999999,-121.96153079999999,Madison,Yolo County
1512,California,95679,20,10,10,-666666666.0,20,0,0.0,-666666666,,0,0.0,10,-666666666,-666666666,20,0,0,0,0,38.9160566,-122.31854650000001,Rumsey,Yolo County
1528,California,95695,39144,18858,20286,38.5,39144,4793,12.24453301,55386,27983.0,1839,4.698038013,15179,1972,313500,30010,626,645,1296,5131,38.6651725,-121.856261,Woodland,Yolo County
1529,California,95697,430,227,203,35.2,430,35,8.139534884,75708,22071.0,9,2.093023256,133,1968,-666666666,186,0,0,0,218,38.733006200000005,-121.80572439999999,Yolo,Yolo County
1530,California,95698,232,110,122,45.8,232,13,5.603448276,38984,19150.0,0,0.0,81,1968,376500,232,0,0,0,0,38.8018286,-121.918866,Zamora,Yolo County
1554,California,95776,23260,11604,11656,30.6,23260,3066,13.18142734,66870,24751.0,651,2.798796217,7398,1993,278900,14882,189,253,3587,3429,38.6944843,-121.69674380000001,Woodland,Yolo County
1605,California,95937,1400,692,708,40.2,1400,196,14.0,50824,23811.0,93,6.642857143,565,1991,126600,1209,79,0,0,89,38.852897600000006,-121.9984936,Dunnigan,Yolo County
64,California,90069,20435,12613,7822,41.6,20435,2067,10.11499878,82237,79600.0,1083,5.299730854,13867,1965,738100,15793,1020,62,1302,992,34.093160299999994,-118.37833470000001,Central LA,West Hollywood
4,California,89439,1484,705,779,51.5,1484,114,7.681940701,61071,39219.0,91,6.132075472,703,1985,244800,1447,6,0,0,17,39.518092100000004,-119.9928437,Verdi,Washoe County
214,California,91320,45502,23125,22377,40.6,45502,2293,5.03933893,109810,47761.0,1979,4.349259373,15396,1979,619100,35991,499,61,5268,1947,34.1810666,-118.9470422,Newbury Park,Ventura County
233,California,91360,43222,20853,22369,42.4,43222,3904,9.032437185,90459,39136.0,1726,3.993336727,15499,1972,597800,34832,338,185,3491,2450,34.202469799999996,-118.8741429,Thousand Oaks,Ventura County
239,California,91377,14885,7182,7703,41.7,14885,676,4.541484716,121348,57106.0,647,4.346657709,5511,1986,688300,11836,168,23,2019,103,34.1880333,-118.7606115,Oak Park,Ventura County
658,California,93003,51041,24724,26317,39.8,51041,4445,8.708685175,71806,34447.0,1820,3.5657608589999996,20236,1970,459600,42004,796,414,2599,2425,34.2985355,-119.2204548,Ventura,Ventura County
659,California,93004,30218,14839,15379,40.0,30218,3531,11.68508836,76388,32580.0,1255,4.1531537489999995,10925,1977,442800,24671,619,142,1341,1539,34.2765778,-119.16813729999998,Ventura,Ventura County
660,California,93010,44761,22017,22744,38.8,44761,3135,7.003864972000001,87206,38905.0,1138,2.542391814,16232,1974,532400,34120,1143,146,4052,2853,34.2330908,-119.08090120000001,Camarillo,Ventura County
661,California,93012,35714,16846,18868,42.3,35714,1668,4.6704373630000005,95981,43745.0,1260,3.528028224,13397,1986,531700,28289,832,133,3511,757,34.2295937,-118.9761519,Camarillo,Ventura County
663,California,93015,17487,8432,9055,35.1,17487,3436,19.64888203,56266,20763.0,589,3.3682163889999996,5270,1973,330400,14398,21,128,140,2281,34.416361200000004,-118.8829816,Fillmore,Ventura County
664,California,93021,37093,17830,19263,37.6,37093,2149,5.7935459520000006,100048,39266.0,1339,3.609845523,11741,1986,570300,29876,393,153,2689,2577,34.2942772,-118.8829816,Moorpark,Ventura County
665,California,93022,7154,3673,3481,42.3,7154,635,8.876153201000001,74600,35972.0,344,4.808498742,2584,1964,446400,6543,0,104,86,199,34.392515100000004,-119.3076098,Oak View,Ventura County
667,California,93030,60582,30982,29600,31.4,60582,11082,18.29256215,58524,20300.0,3046,5.027896075,15796,1973,386900,45814,1784,765,4324,5794,34.205402899999996,-119.16813729999998,Oxnard,Ventura County
668,California,93033,83103,42424,40679,29.0,83103,16454,19.79952589,55669,16154.0,3615,4.350023465,17830,1967,311100,62736,1818,1658,6257,8530,34.159988500000004,-119.1274334,Oxnard,Ventura County
669,California,93035,28258,14394,13864,41.3,28258,1540,5.4497841320000004,79748,35851.0,1068,3.7794606839999996,12094,1977,448600,22423,952,241,1889,1537,34.190302100000004,-119.22626670000001,Oxnard,Ventura County
670,California,93036,46328,22800,23528,31.1,46328,6280,13.55551718,62348,22687.0,1689,3.645743395,13048,1980,380000,34922,1292,141,3323,4494,34.232893700000005,-119.17976499999999,Oxnard,Ventura County
671,California,93040,1980,935,1045,33.7,1980,229,11.56565657,46339,18257.0,67,3.3838383839999997,600,1975,261500,1509,28,8,20,322,34.509651500000004,-118.83637560000001,Piru,Ventura County
672,California,93041,24351,12058,12293,30.4,24351,3256,13.37111412,58291,23554.0,1066,4.377643629,8656,1974,317800,16866,1300,184,1287,2049,34.1451995,-119.1942983,Port Hueneme,Ventura County
673,California,93042,104,100,4,22.2,104,0,0.0,-666666666,28204.0,0,0.0,0,-666666666,-666666666,49,4,0,5,25,33.2609258,-119.5223715,Naval Air Station Point Mugu,Ventura County
674,California,93043,163,64,99,27.4,163,0,0.0,-666666666,14483.0,0,0.0,13,-666666666,-666666666,110,0,0,0,53,34.1652138,-119.21028340000001,Naval Construction Battalion Center Port Hueneme,Ventura County
675,California,93060,33837,17588,16249,33.1,33837,5987,17.69364896,52939,21299.0,1420,4.196589532,10377,1967,329900,27348,94,245,673,4209,34.408910600000006,-119.0692659,Santa Paula,Ventura County
676,California,93063,56637,27906,28731,40.7,56637,4250,7.503928527,85666,35958.0,1973,3.4835884669999997,19641,1977,460500,44119,961,294,4985,2928,34.275113,-118.7095413,Simi Valley,Ventura County
677,California,93064,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,21,-666666666,-666666666,0,0,0,0,0,34.2436893,-118.7023068,Brandeis,Ventura County
678,California,93065,72211,34995,37216,40.0,72211,3438,4.761047486,94921,41393.0,2430,3.365138275,24818,1980,484900,58318,805,359,6668,2938,34.2774306,-118.7897558,Simi Valley,Ventura County
679,California,93066,3082,1628,1454,46.8,3082,198,6.42439974,92202,53338.0,84,2.72550292,1115,1972,860700,2724,31,0,84,211,34.2989933,-119.0227159,Somis,Ventura County
263,California,91608,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,0,-666666666,-666666666,0,0,0,0,0,34.13610070000001,-118.3519973,Central LA,Universal City
1269,California,95305,28,16,12,-666666666.0,28,28,100.0,-666666666,,16,57.14285714,85,1939,-666666666,28,0,0,0,0,37.82453710000001,-120.2527152,Big Oak Flat,Tuolumne County
1272,California,95310,2163,1120,1043,53.4,2163,152,7.02727693,41417,28829.0,126,5.825242717999999,1085,1981,230300,2077,0,0,0,0,38.079431,-120.37813799999999,Columbia,Tuolumne County
1295,California,95335,171,108,63,54.4,171,0,0.0,-666666666,20102.0,15,8.771929825,1177,1969,-666666666,134,0,37,0,0,38.093014000000004,-120.134325,Long Barn,Tuolumne County
1302,California,95346,1888,1036,852,58.6,1888,200,10.59322034,53310,28904.0,124,6.56779661,1597,1973,276300,1705,0,0,79,66,38.061319399999995,-120.15315679999999,Mi-Wuk Village,Tuolumne County
1314,California,95364,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,516,1944,-666666666,0,0,0,0,0,38.2099465,-119.742604,Pinecrest,Tuolumne County
1320,California,95370,28124,13796,14328,47.5,28124,4190,14.898307500000001,49904,32064.0,1327,4.718389987,13700,1979,271000,25446,316,352,471,330,37.9768028,-120.36660990000001,Sonora,Tuolumne County
1321,California,95372,2068,1107,961,36.0,2068,205,9.912959381,72917,28479.0,168,8.123791103,825,1979,238600,1922,0,44,0,15,37.990193100000006,-120.25992659999999,Soulsbyville,Tuolumne County
1323,California,95375,116,40,76,58.4,116,0,0.0,-666666666,19497.0,0,0.0,346,1962,-666666666,115,0,0,1,0,38.2223331,-120.0087372,Strawberry,Tuolumne County
1326,California,95379,3296,1539,1757,45.0,3296,679,20.60072816,52514,25735.0,70,2.123786408,1704,1978,170200,2874,3,124,18,89,37.9390145,-120.1935663,Tuolumne,Tuolumne County
1329,California,95383,3471,1713,1758,54.6,3471,418,12.04263901,47273,31924.0,73,2.103140305,3240,1977,304300,3366,0,0,0,0,38.0380251,-120.2304955,Twain Harte,Tuolumne County
695,California,93207,252,121,131,56.2,252,44,17.46031746,38750,28973.0,11,4.365079365,410,1966,152900,246,0,0,2,0,35.9013575,-118.6031402,California Hot Springs,Tulare County
696,California,93208,74,38,36,60.3,74,0,0.0,150284,61686.0,14,18.91891892,372,1971,-666666666,74,0,0,0,0,36.0065338,-118.5447787,Camp Nelson,Tulare County
700,California,93218,1068,539,529,26.3,1068,483,45.2247191,30288,12333.0,43,4.026217228,333,1972,102100,954,0,5,0,105,35.8587055,-119.03435479999999,Ducor,Tulare County
703,California,93221,15109,7417,7692,34.6,15109,3312,21.92070951,48211,25434.0,626,4.143225892,5414,1979,197700,13073,131,171,152,1102,36.3101417,-119.0227159,Exeter,Tulare County
705,California,93223,10699,5053,5646,27.3,10699,3117,29.13356388,33689,11621.0,606,5.664080755,2684,1983,124400,8979,238,131,13,1268,36.3036623,-119.205924,Farmersville,Tulare County
711,California,93235,4014,2202,1812,28.3,4014,1550,38.61484803,31611,10345.0,141,3.5127055310000004,1179,1977,109500,3120,0,0,37,740,36.389987100000006,-119.22626670000001,Ivanhoe,Tulare County
718,California,93244,396,209,187,59.6,396,40,10.1010101,47500,24082.0,9,2.272727273,207,1976,230400,392,0,0,0,0,36.468959999999996,-119.0227159,Lemon Cove,Tulare County
720,California,93247,18676,9798,8878,30.5,18676,6309,33.78132362,34710,13560.0,824,4.412079674,5488,1975,141600,15110,58,145,209,2660,36.2059467,-119.1158017,Lindsay,Tulare County
727,California,93256,6092,2935,3157,19.9,6092,2891,47.45567958,28533,8687.0,201,3.2994090610000004,1492,1979,110700,4682,86,0,0,1215,35.9697829,-119.25532290000001,Pixley,Tulare County
728,California,93257,75715,37847,37868,29.4,75715,24167,31.91837813,39284,15694.0,3559,4.700521693,23135,1979,159200,58010,584,1868,2857,10053,36.0651915,-119.01676029999999,Porterville,Tulare County
731,California,93261,3221,1662,1559,24.8,3221,1610,49.98447687,29455,8976.0,298,9.25178516,713,1982,102000,1879,0,44,130,1140,35.80550770000001,-119.11289359999999,Richgrove,Tulare County
734,California,93265,3290,1741,1549,55.5,3290,380,11.55015198,58194,39204.0,81,2.462006079,2088,1980,253300,3027,16,41,0,101,36.2106674,-118.7198004,Springville,Tulare County
736,California,93267,6817,3517,3300,32.2,6817,2946,43.21549069,35944,14209.0,351,5.148892475,2045,1972,154700,5222,0,11,10,1534,36.1332276,-119.1274334,Strathmore,Tulare County
738,California,93270,5654,2843,2811,28.2,5654,1703,30.12026884,36288,13775.0,370,6.544039617999999,1663,1975,182200,3897,272,166,28,1264,35.939358299999995,-119.0692659,Terra Bella,Tulare County
739,California,93271,2001,1039,962,57.1,2001,220,10.99450275,58750,36145.0,62,3.098450775,1248,1980,296200,1841,0,32,24,18,36.4495198,-118.7198004,Three Rivers,Tulare County
740,California,93272,4117,2218,1899,25.2,4117,1221,29.65751761,35867,11643.0,213,5.173670148,1031,1978,118100,3709,0,0,0,345,36.051993599999996,-119.3947135,Tipton,Tulare County
741,California,93274,72264,35562,36702,30.0,72264,16279,22.52712277,46509,18684.0,2671,3.6961696,22853,1983,165300,59771,2231,711,1531,5629,36.1973331,-119.3714909,Tulare,Tulare County
743,California,93277,52526,25121,27405,34.1,52526,9118,17.3590222,52717,25270.0,2199,4.186498115,19655,1978,179200,43337,1226,895,1939,2919,36.3033521,-119.38310259999999,Visalia,Tulare County
747,California,93286,10169,5039,5130,29.7,10169,2691,26.46277903,40851,16067.0,755,7.4245255189999995,3128,1978,148500,8429,40,23,17,1431,36.444229299999996,-119.1158017,Woodlake,Tulare County
749,California,93291,56298,28323,27975,30.2,56298,15399,27.35265906,48336,21570.0,2020,3.5880493089999996,17258,1989,240900,42443,935,724,4626,4666,36.369601200000005,-119.3947135,Visalia,Tulare County
750,California,93292,39089,19694,19395,32.6,39089,8940,22.87088439,50132,20993.0,1186,3.034101665,14033,1986,178600,31664,794,401,1625,2840,36.3276805,-119.25532290000001,Visalia,Tulare County
841,California,93603,138,87,51,63.4,138,24,17.39130435,65565,90375.0,0,0.0,182,1965,416700,121,0,0,0,0,36.6002176,-118.9761519,Badger,Tulare County
851,California,93615,6263,3203,3060,26.1,6263,2839,45.32971419,30951,10762.0,280,4.470700942,1544,1976,98400,4794,0,35,24,1188,36.506582200000004,-119.29018290000002,Cutler,Tulare County
878,California,93647,11215,5748,5467,28.0,11215,4186,37.32501115,30423,10101.0,767,6.839054837000001,3014,1974,138400,8185,194,163,765,1485,36.5902725,-119.1623231,Orosi,Tulare County
891,California,93666,968,407,561,18.8,968,601,62.08677686,25714,8024.0,24,2.4793388430000003,243,1974,65400,866,0,0,13,89,36.545038899999994,-119.33919080000001,Sultana,Tulare County
895,California,93673,747,367,380,32.1,747,344,46.05087015,31094,11557.0,53,7.095046854,212,1969,99000,603,0,41,2,74,36.4536184,-119.4857538,Traver,Tulare County
1411,California,95527,586,315,271,59.2,586,123,20.98976109,40078,23316.0,65,11.09215017,449,1974,275000,571,0,4,0,3,40.7778073,-123.4838156,Burnt Ranch,Trinity County
1426,California,95552,635,315,320,51.5,635,194,30.551181099999997,26447,15172.0,52,8.188976378,799,1986,268100,544,0,10,0,4,40.1847614,-123.18322260000001,Mad River,Trinity County
1435,California,95563,705,288,417,53.6,705,103,14.60992908,55060,30712.0,28,3.971631206,444,1973,447800,610,0,39,35,0,40.870648100000004,-123.4594869,Salyer,Trinity County
1447,California,95595,156,97,59,41.0,156,16,10.25641026,45000,20372.0,7,4.487179487,118,1971,-666666666,100,0,13,16,0,40.177876899999994,-123.433043,Zenia,Trinity County
1657,California,96010,194,135,59,52.0,194,30,15.46391753,36250,20563.0,5,2.577319588,146,1970,284400,158,24,8,0,0,40.9145365,-123.2377584,Big Bar,Trinity County
1669,California,96024,962,479,483,50.5,962,258,26.81912682,38056,26110.0,31,3.222453222,710,1982,241900,803,0,46,0,8,40.568742900000004,-122.9129365,Douglas City,Trinity County
1683,California,96041,3061,1611,1450,48.0,3061,716,23.39104868,23724,19157.0,37,1.208755309,1815,1974,269200,2463,27,139,51,348,40.5625336,-123.16471259999999,Hayfork,Trinity County
1685,California,96046,134,80,54,45.8,134,0,0.0,-666666666,24781.0,0,0.0,130,1975,-666666666,134,0,0,0,0,40.555592499999996,-123.416721,Hyampom,Trinity County
1687,California,96048,701,306,395,58.8,701,79,11.26961484,49205,25801.0,14,1.997146933,380,1977,277400,654,0,17,10,2,40.803121999999995,-123.05790659999998,Junction City,Trinity County
1691,California,96052,1417,809,608,54.8,1417,294,20.74805928,34046,22226.0,47,3.31686662,908,1977,232700,1216,77,56,0,23,40.7679341,-122.8162341,Lewiston,Trinity County
1718,California,96091,561,298,263,57.8,561,37,6.595365419,45000,28714.0,19,3.3868092689999996,889,1976,348800,520,0,34,1,3,41.062912700000005,-122.7764115,Trinity Center,Trinity County
1720,California,96093,4031,1997,2034,44.1,4031,757,18.77945919,39554,22249.0,221,5.482510542999999,1918,1980,257900,3563,16,200,92,2,40.7415454,-122.9281375,Weaverville,Trinity County
1666,California,96021,16322,8096,8226,34.5,16322,4927,30.18625168,40209,19119.0,1029,6.3043744639999995,6637,1983,157300,13905,168,412,122,1062,39.899490899999996,-122.2200065,Corning,Tehama County
1673,California,96029,200,117,83,32.0,200,86,43.0,32375,16112.0,20,10.0,76,1978,391700,198,0,0,0,0,39.9084631,-122.4580469,Flournoy,Tehama County
1678,California,96035,3398,1768,1630,40.9,3398,838,24.66156563,38495,17098.0,89,2.6191877580000003,1253,1971,143800,2713,0,291,45,240,40.035841299999994,-122.1973081,Gerber,Tehama County
1693,California,96055,4002,1950,2052,40.8,4002,804,20.08995502,40517,21038.0,209,5.2223888060000005,1680,1980,183300,3633,7,48,5,224,40.07800170000001,-122.06101740000001,Los Molinos,Tehama County
1700,California,96063,188,98,90,43.3,188,14,7.446808511,54625,32327.0,3,1.595744681,391,1957,167500,183,0,0,0,1,40.35924779999999,-121.59407730000001,Mineral,Tehama County
1708,California,96074,196,140,56,39.1,196,12,6.12244898,38250,10904.0,3,1.530612245,68,1953,-666666666,156,25,0,0,8,39.834612899999996,-122.6051351,Paskenta,Tehama County
1711,California,96080,27564,13507,14057,43.4,27564,5361,19.44928167,37610,21658.0,1459,5.293135974,12159,1977,180900,23963,157,730,534,1017,40.1381076,-122.4014193,Red Bluff,Tehama County
1717,California,96090,467,215,252,43.7,467,73,15.63169165,45000,20875.0,45,9.635974304,220,1973,170300,461,0,6,0,0,40.0233664,-122.12208559999999,Tehama,Tehama County
1719,California,96092,300,175,125,55.9,300,21,7.0,-666666666,38325.0,0,0.0,172,1976,192200,251,0,12,8,19,39.981157399999994,-122.01554909999999,Vina,Tehama County
1494,California,95659,788,417,371,49.1,788,89,11.29441624,53977,34765.0,32,4.060913706,384,1970,348800,693,3,3,43,34,38.835288899999995,-121.60548929999999,Nicolaus,Sutter County
1642,California,95982,3487,1831,1656,33.9,3487,174,4.989962718999999,77614,30465.0,95,2.724404933,1254,1978,204000,2987,0,103,26,119,39.1812574,-121.7993168,Sutter,Sutter County
1648,California,95991,40683,20284,20399,32.9,40683,8276,20.34264926,43939,20993.0,2341,5.754246245,15048,1973,174200,30593,980,270,3553,2447,39.010940000000005,-121.6169002,Yuba City,Sutter County
1649,California,95993,36617,18066,18551,39.0,36617,5320,14.52877079,65044,27663.0,1813,4.951252151,12554,1988,248700,22653,775,241,9647,883,39.0715086,-121.69674380000001,Yuba City,Sutter County
1225,California,95202,6559,3286,3273,33.3,6559,3173,48.37627687,14758,11765.0,575,8.766580271,3959,1942,160800,3281,1351,148,613,619,37.9573836,-121.2883857,Civic Center,Stockton
1233,California,95211,1665,833,832,19.4,1665,0,0.0,-666666666,1595.0,31,1.8618618619999998,0,-666666666,-666666666,841,39,12,725,6,37.9794321,-121.31418470000001,Pacific,Stockton
1271,California,95307,42844,21715,21129,31.3,42844,7237,16.891513399999997,50051,19319.0,3158,7.370927084,12901,1983,185400,28455,767,427,2458,8559,37.5350396,-120.9646866,Ceres,Stanislaus County
1275,California,95313,1077,566,511,31.9,1077,168,15.59888579,42358,24753.0,38,3.528319406,490,1977,259600,957,0,45,0,72,37.4121145,-121.0220422,Crows Landing,Stanislaus County
1281,California,95319,1593,931,662,40.3,1593,875,54.92780917,26503,12334.0,102,6.403013183,503,1955,164200,1141,72,3,2,338,37.6378847,-120.90066740000002,Empire,Stanislaus County
1285,California,95323,1083,571,512,39.2,1083,128,11.81902124,51528,23338.0,40,3.6934441369999997,374,1973,248300,904,0,18,19,126,37.6209117,-120.7005044,Hickman,Stanislaus County
1288,California,95326,9948,4578,5370,35.0,9948,1745,17.54121431,56037,28084.0,515,5.1769199839999995,3578,1983,273400,8235,158,31,524,485,37.5939016,-120.86137849999999,Hughson,Stanislaus County
1290,California,95328,6013,2912,3101,24.5,6013,1158,19.25827374,51048,12982.0,764,12.70580409,1297,1988,154000,4329,15,95,0,1491,37.558069200000006,-120.9101738,Keyes,Stanislaus County
1304,California,95350,51441,24342,27099,38.6,51441,10132,19.69635116,43876,23423.0,3377,6.564802395,20509,1966,185100,37548,2014,482,2599,6141,37.6697463,-120.99910320000001,Modesto,Stanislaus County
1305,California,95351,49243,24436,24807,29.1,49243,15425,31.32424913,36548,13235.0,3920,7.960522308,14166,1973,133900,32015,1005,337,3179,10256,37.6183927,-120.9933678,Modesto,Stanislaus County
1306,California,95354,25485,12795,12690,33.2,25485,6220,24.40651364,41558,20719.0,1924,7.549538944,9721,1960,169300,19706,1146,204,1049,2323,37.6346973,-120.97042340000002,Modesto,Stanislaus County
1307,California,95355,58872,28689,30183,38.1,58872,6262,10.63663541,59403,27878.0,2880,4.891969018,22521,1982,240200,44629,2870,312,4969,3287,37.67045039999999,-120.93026029999999,Modesto,Stanislaus County
1308,California,95356,32827,16380,16447,36.0,32827,4047,12.32826637,66286,32974.0,1401,4.267828312,11841,1984,267700,22367,1251,163,3807,2294,37.7208684,-121.0220422,Modesto,Stanislaus County
1309,California,95357,11717,5982,5735,36.0,11717,2310,19.7149441,58582,23148.0,659,5.624306562999999,3811,1989,247400,8257,54,248,730,1225,37.6644618,-120.8843434,Modesto,Stanislaus County
1310,California,95358,32758,17333,15425,30.5,32758,7722,23.5728677,51086,18952.0,2958,9.029855303,9135,1979,175800,21982,479,227,1390,7320,37.6107909,-121.1022942,Modesto,Stanislaus County
1313,California,95363,26291,13773,12518,31.1,26291,5043,19.18146894,54440,20166.0,1715,6.523144802000001,7658,1998,231100,19437,1863,146,1031,2106,37.481683000000004,-121.1481284,Patterson,Stanislaus County
1317,California,95367,24657,11958,12699,31.8,24657,2673,10.84073488,62326,22734.0,1495,6.063186925,7641,1993,223400,19343,206,197,1003,2473,37.7280941,-120.9474747,Riverbank,Stanislaus County
1318,California,95368,13826,6774,7052,30.7,13826,1163,8.411688124,71730,24256.0,654,4.730218429,4189,1993,217100,9954,123,66,733,2091,37.71693270000001,-121.08510190000001,Salida,Stanislaus County
1328,California,95382,37138,17516,19622,37.4,37138,3920,10.55522645,66116,30112.0,1602,4.313641015,13701,1991,276500,29919,742,135,2938,1781,37.5359468,-120.86137849999999,Turlock,Stanislaus County
1331,California,95386,10324,4977,5347,33.1,10324,2231,21.60984115,52695,19383.0,867,8.397907788,2993,1989,188700,7305,158,32,232,2029,37.7050159,-120.6429991,Waterford,Stanislaus County
1332,California,95387,520,240,280,15.7,520,305,58.65384615,21579,7742.0,67,12.88461538,124,1954,-666666666,463,0,0,0,57,37.505182700000006,-121.3312882,Westley,Stanislaus County
1125,California,94922,565,241,324,31.7,565,166,29.38053097,42644,26276.0,38,6.725663717000001,268,1939,675500,315,0,0,0,250,38.341288899999995,-122.94940090000001,Bodega,Sonoma County
1126,California,94923,737,359,378,64.4,737,48,6.512890095,106250,105935.0,16,2.170963365,1310,1981,647400,721,0,0,0,16,38.3251691,-123.0451347,Bodega Bay,Sonoma County
1129,California,94928,43370,19892,23478,32.7,43370,6473,14.92506341,60344,27086.0,1586,3.656905695,16547,1980,340500,31769,993,207,2649,4911,38.3437823,-122.70119509999999,Rohnert Park,Sonoma County
1132,California,94931,8436,3888,4548,38.4,8436,779,9.234234234,64353,33309.0,379,4.492650545,3428,1983,444200,6738,289,0,250,555,38.3272883,-122.72378429999999,Cotati,Sonoma County
1144,California,94951,4464,2107,2357,46.7,4464,379,8.490143369,91333,47288.0,91,2.038530466,1861,1975,696300,3525,118,0,43,568,38.3236587,-122.6447001,Penngrove,Sonoma County
1146,California,94954,37943,18817,19126,40.6,37943,3055,8.051551011,83713,36188.0,1050,2.7673088580000003,13992,1983,475800,29273,312,74,2133,4640,38.247311700000004,-122.5712101,Petaluma,Sonoma County
1336,California,95401,39400,18505,20895,35.7,39400,5802,14.72588832,56932,26968.0,1660,4.21319797,13985,1976,348900,29482,764,387,1250,5326,38.440969700000004,-122.7971649,Santa Rosa,Sonoma County
1337,California,95403,46294,23578,22716,37.8,46294,4672,10.09202056,64236,32706.0,1429,3.086793105,18053,1984,400000,32151,1280,423,2351,6353,38.4739555,-122.7520139,Santa Rosa,Sonoma County
1338,California,95404,40699,20476,20223,42.2,40699,4772,11.72510381,69230,40643.0,1528,3.7543919999999997,17246,1972,560900,30937,805,769,1679,3738,38.5386881,-122.69554699999999,Santa Rosa,Sonoma County
1339,California,95405,21351,10000,11351,45.5,21351,1461,6.84277083,75974,38947.0,835,3.910823849,9252,1973,474300,17311,341,165,979,1228,38.43923,-122.66730179999999,Santa Rosa,Sonoma County
1340,California,95407,41249,21436,19813,32.1,41249,7171,17.38466387,54715,20763.0,2115,5.127397028,12816,1982,318200,22243,1167,1405,3165,10071,38.398606799999996,-122.7520139,Santa Rosa,Sonoma County
1341,California,95409,26805,12271,14534,51.3,26805,2106,7.856743145,67550,40173.0,548,2.044394702,12808,1977,480200,22458,239,293,993,1431,38.4668525,-122.593828,Santa Rosa,Sonoma County
1343,California,95412,452,233,219,33.8,452,57,12.61061947,67708,26785.0,15,3.318584071,233,1986,535300,284,2,78,0,88,38.713891600000004,-123.32616709999999,Annapolis,Sonoma County
1347,California,95421,1599,780,819,55.2,1599,251,15.69731082,56458,32931.0,51,3.189493433,1225,1967,433100,1377,11,0,58,97,38.607352899999995,-123.1913722,Cazadero,Sonoma County
1355,California,95430,0,0,0,-666666666.0,0,0,,-666666666,-666666666.0,0,,25,-666666666,-666666666,0,0,0,0,0,38.437394399999995,-123.0620193,Duncans Mills,Sonoma County
1356,California,95431,430,316,114,40.7,430,222,51.62790698,-666666666,8341.0,18,4.186046512,0,-666666666,-666666666,355,26,7,3,3,38.3634225,-122.5279928,Eldridge,Sonoma County
1359,California,95436,5965,3126,2839,50.7,5965,817,13.69656329,56768,35212.0,281,4.710813076,3043,1962,398000,5431,151,75,96,81,38.49245429999999,-122.9324972,Forestville,Sonoma County
1361,California,95439,825,483,342,45.3,825,205,24.84848485,66667,32132.0,78,9.454545455,282,1959,635400,539,0,0,8,237,38.488636299999996,-122.7802357,Fulton,Sonoma County
1362,California,95441,1909,1083,826,44.6,1909,193,10.11000524,71250,31984.0,34,1.7810371919999999,800,1975,721300,1190,24,20,13,576,38.710906200000004,-123.10140559999999,Geyserville,Sonoma County
